0.000000, 10.000000, 10.000000 
0.010000, 10.117610, 10.117000 
0.020000, 10.236446, 10.235215 
0.030000, 10.356516, 10.354654 
0.040000, 10.477831, 10.475326 
0.050000, 10.600399, 10.597240 
0.060000, 10.724229, 10.720405 
0.070000, 10.849330, 10.844830 
0.080000, 10.975710, 10.970523 
0.090000, 11.103380, 11.097494 
0.100000, 11.232347, 11.225752 
0.110000, 11.362621, 11.355304 
0.120000, 11.494210, 11.486160 
0.130000, 11.627123, 11.618329 
0.140000, 11.761368, 11.751820 
0.150000, 11.896955, 11.886640 
0.160000, 12.033892, 12.022798 
0.170000, 12.172188, 12.160303 
0.180000, 12.311850, 12.299163 
0.190000, 12.452887, 12.439388 
0.200000, 12.595308, 12.580984 
0.210000, 12.739121, 12.723960 
0.220000, 12.884334, 12.868324 
0.230000, 13.030955, 13.014085 
0.240000, 13.178992, 13.161251 
0.250000, 13.328453, 13.309829 
0.260000, 13.479346, 13.459827 
0.270000, 13.631678, 13.611253 
0.280000, 13.785458, 13.764115 
0.290000, 13.940693, 13.918420 
0.300000, 14.097390, 14.074175 
0.310000, 14.255556, 14.231389 
0.320000, 14.415199, 14.390067 
0.330000, 14.576326, 14.550219 
0.340000, 14.738944, 14.711849 
0.350000, 14.903059, 14.874966 
0.360000, 15.068679, 15.039577 
0.370000, 15.235810, 15.205687 
0.380000, 15.404459, 15.373303 
0.390000, 15.574631, 15.542432 
0.400000, 15.746333, 15.713080 
0.410000, 15.919571, 15.885253 
0.420000, 16.094351, 16.058956 
0.430000, 16.270679, 16.234197 
0.440000, 16.448560, 16.410980 
0.450000, 16.627999, 16.589311 
0.460000, 16.809002, 16.769196 
0.470000, 16.991574, 16.950639 
0.480000, 17.175719, 17.133645 
0.490000, 17.361442, 17.318219 
0.500000, 17.548749, 17.504366 
0.510000, 17.737642, 17.692091 
0.520000, 17.928126, 17.881397 
0.530000, 18.120206, 18.072288 
0.540000, 18.313884, 18.264769 
0.550000, 18.509165, 18.458842 
0.560000, 18.706050, 18.654513 
0.570000, 18.904545, 18.851782 
0.580000, 19.104650, 19.050655 
0.590000, 19.306369, 19.251133 
0.600000, 19.509705, 19.453219 
0.610000, 19.714659, 19.656915 
0.620000, 19.921233, 19.862224 
0.630000, 20.129429, 20.069147 
0.640000, 20.339248, 20.277685 
0.650000, 20.550692, 20.487841 
0.660000, 20.763761, 20.699615 
0.670000, 20.978455, 20.913009 
0.680000, 21.194776, 21.128022 
0.690000, 21.412722, 21.344655 
0.700000, 21.632295, 21.562908 
0.710000, 21.853493, 21.782782 
0.720000, 22.076316, 22.004274 
0.730000, 22.300762, 22.227385 
0.740000, 22.526831, 22.452114 
0.750000, 22.754520, 22.678459 
0.760000, 22.983828, 22.906418 
0.770000, 23.214752, 23.135990 
0.780000, 23.447290, 23.367172 
0.790000, 23.681439, 23.599962 
0.800000, 23.917196, 23.834357 
